Date,value_gold,value_oil,value_silver,value_ruth,value_irid,value_pall,value_rhod,value_plat
2017-02-03,0.34143795000000066,0.9987392999999998,1.0000832000000004,0.99963,0.71055,0.61921,0.9783,0.99966
2017-02-06,0.34143795000000066,0.9992773999999998,1.0002569500000003,0.99963,0.70355,0.62667,0.96985,0.99966
2017-02-07,0.3536702500000007,0.9998074999999997,1.0002569500000003,0.99963,0.70355,0.62667,0.96985,0.98954
2017-02-08,0.3536702500000007,0.9998074999999997,1.0002569500000003,0.99963,0.70355,0.61899,0.96985,0.99963
2017-02-09,0.36600715000000067,0.9992837999999997,1.0002569500000003,0.99963,0.69655,0.62669,0.96985,0.99963
2017-02-10,0.36600715000000067,0.9992837999999997,1.0002569500000003,0.99963,0.69655,0.6189,0.9783,0.98936
2017-02-13,0.37825345000000066,0.9998221999999998,1.0002569500000003,0.99963,0.68955,0.6189,0.9783,0.9993
2017-02-14,0.37825345000000066,0.9998221999999998,1.0002569500000003,0.99963,0.68955,0.6111,0.98675,0.9993
2017-02-15,0.37825345000000066,0.9998221999999998,1.0002569500000003,0.99963,0.6822,0.61892,0.98675,0.9993
2017-02-16,0.3905170500000007,0.9998221999999998,1.0002569500000003,0.99963,0.67485,0.62674,0.9955,0.9993
2017-02-17,0.37817460000000064,0.9998221999999998,1.0000771000000004,0.99963,0.67485,0.6188,0.9955,0.9993
2017-02-21,0.3657946500000006,0.9998221999999998,0.9998965500000004,0.99963,0.67485,0.62671,0.9955,0.9993
2017-02-22,0.37813935000000065,0.9998221999999998,0.9998965500000004,0.99963,0.6675,0.6344,0.9955,0.9993
2017-02-23,0.3904995500000006,0.9998221999999998,0.9997166000000005,0.99963,0.6675,0.62668,0.9955,0.9993
2017-02-24,0.4028693500000006,0.9992773999999998,0.9998965500000004,0.99963,0.66015,0.63444,0.9865,0.9993
2017-02-27,0.4153748000000006,0.9987374999999997,0.9998965500000004,0.99963,0.66015,0.64227,0.9957,0.9993
2017-03-01,0.4279398000000006,0.9987374999999997,0.9998965500000004,0.99963,0.66015,0.63444,1.0049,0.9993
2017-03-02,0.4403869000000006,0.9987374999999997,1.0000795000000005,0.99963,0.66015,0.63444,1.0049,0.9993
2017-03-03,0.4403869000000006,0.9992637999999997,0.9998955500000004,0.99963,0.6527,0.6267,0.9957,0.9993
2017-03-06,0.4403869000000006,0.9992637999999997,0.9998955500000004,0.99963,0.64525,0.6191,0.9957,0.9993
2017-03-07,0.4403869000000006,0.9992637999999997,0.9998955500000004,0.99963,0.6378,0.62682,0.9957,0.9993
2017-03-08,0.4281305500000006,0.9992637999999997,0.9998955500000004,0.99963,0.63035,0.61913,1.0049,0.9993
2017-03-09,0.4281305500000006,0.9997620999999998,1.0000704000000005,0.99963,0.63035,0.61913,0.9957,0.9993
2017-03-10,0.44019460000000055,0.9997620999999998,0.9998983000000004,0.99963,0.6228,0.62666,0.9864,0.9993
2017-03-13,0.44019460000000055,0.9997620999999998,0.9998983000000004,0.99963,0.61525,0.62666,0.9771,0.9993
2017-03-14,0.42812310000000053,0.9997620999999998,0.9998983000000004,0.99963,0.6077,0.63419,0.9864,0.9993
2017-03-15,0.41609245000000056,0.9997620999999998,1.0000678000000003,0.99963,0.60015,0.62673,0.9864,0.98992
2017-03-16,0.4040703500000005,0.9997620999999998,0.9998984500000003,0.99963,0.5926,0.61926,0.9864,0.99928
2017-03-17,0.4040703500000005,0.9997620999999998,1.0000726500000003,0.99963,0.60015,0.61152,0.9864,0.99928
2017-03-20,0.4163381500000005,0.9997620999999998,0.9998996500000003,0.99963,0.59245,0.61931,0.9768,0.99928
2017-03-21,0.42866950000000054,0.9997620999999998,1.0000740000000001,0.99963,0.59245,0.6271,0.9672,0.99928
2017-03-22,0.4409751500000006,0.9997620999999998,0.9999002000000002,0.99963,0.59245,0.61922,0.9672,0.99928
2017-03-23,0.45343465000000055,0.9997620999999998,1.0000755500000003,0.99963,0.58475,0.61129,0.9672,0.99928
2017-03-24,0.44096815000000056,0.9997620999999998,0.9999001000000003,0.99963,0.59245,0.60325,0.9672,0.98961
2017-03-27,0.4534058500000005,0.9997620999999998,1.0000758500000002,0.99963,0.58475,0.59511,0.97735,0.99926
2017-03-28,0.4408476500000005,0.9997620999999998,1.0002545500000002,0.9992,0.58475,0.60317,0.9875,0.99926
2017-03-29,0.4283098500000005,0.9997620999999998,1.0000741000000002,0.99877,0.58475,0.61107,0.9875,0.98959
2017-03-30,0.4283098500000005,0.9997620999999998,1.0002550500000003,0.99834,0.57685,0.61896,0.99765,0.99913
2017-04-03,0.4408169500000005,0.9997620999999998,1.0002550500000003,0.99791,0.57685,0.62694,0.99765,0.99913
2017-04-04,0.42833840000000045,0.9997620999999998,1.00007295,0.99744,0.57685,0.61893,1.0079,0.99913
2017-04-05,0.42833840000000045,0.9997620999999998,0.9998898500000002,0.99695,0.5686,0.61893,1.0079,0.99913
2017-04-06,0.41578500000000046,0.9997620999999998,1.0000725500000003,0.99695,0.5601,0.62707,1.0079,0.99913
2017-04-07,0.42833485000000043,0.9997620999999998,1.0000725500000003,0.99643,0.5601,0.61904,1.0079,0.99913
2017-04-10,0.4157072500000004,0.9997620999999998,0.9998887500000001,0.99591,0.5516,0.62709,1.0079,0.99913
2017-04-11,0.4031691000000004,0.9997620999999998,0.9998887500000001,0.99539,0.5516,0.635,1.0079,0.99913
2017-04-12,0.4031691000000004,0.9997620999999998,0.9998887500000001,0.99594,0.5516,0.62701,1.0079,0.99913
2017-04-13,0.4159268500000004,0.9997620999999998,0.9998887500000001,0.99594,0.5516,0.63493,1.0079,0.99913
2017-04-17,0.4159268500000004,0.9997620999999998,0.9998887500000001,0.99594,0.5429,0.6269,1.0079,0.99913
2017-04-18,0.4159268500000004,0.9997620999999998,1.0000746500000002,0.99534,0.5342,0.63484,0.99765,0.99913
2017-04-19,0.4159268500000004,0.9997620999999998,1.0002586000000002,0.99469,0.52535,0.62693,0.9874,0.99913
2017-04-20,0.4159268500000004,0.9992571999999997,1.0002586000000002,0.99404,0.5165,0.63472,0.9874,0.99913
2017-04-21,0.40313165000000045,0.9992571999999997,1.0002586000000002,0.99469,0.52535,0.64271,0.97715,0.99913
2017-04-24,0.39032735000000046,0.9992571999999997,1.0002586000000002,0.99469,0.5165,0.6347,0.9874,0.99913
2017-04-25,0.40306650000000044,0.9992571999999997,1.0002586000000002,0.99534,0.50765,0.64267,0.9874,0.99913
2017-04-26,0.4158061500000005,0.9987649999999997,1.0002586000000002,0.99534,0.50765,0.63469,0.9874,0.99913
2017-04-27,0.4158061500000005,0.9987649999999997,1.0002586000000002,0.99599,0.5167,0.62668,0.99755,0.99913
2017-05-01,0.42847040000000053,0.9987649999999997,1.0002586000000002,0.99534,0.50765,0.61851,0.9874,0.99913
2017-05-02,0.42847040000000053,0.9982766999999997,1.0002586000000002,0.99534,0.5167,0.61025,0.9874,0.99913
2017-05-03,0.42847040000000053,0.9982766999999997,1.0002586000000002,0.99469,0.52575,0.60205,0.99745,0.98985
2017-05-04,0.4410275500000005,0.9982766999999997,1.0002586000000002,0.99534,0.52575,0.59402,1.0074,0.98985
2017-05-05,0.45341265000000053,0.9982766999999997,1.0002586000000002,0.99534,0.52575,0.60197,1.0074,0.99883
2017-05-08,0.4657190500000005,0.9982766999999997,1.0002586000000002,0.99469,0.5164,0.61007,0.9976,0.98973
2017-05-09,0.4534063500000005,0.9982766999999997,1.0002586000000002,0.99534,0.50695,0.61826,0.9976,0.99887
2017-05-10,0.44113325000000053,0.9982766999999997,1.0002586000000002,0.99534,0.50695,0.61022,0.9976,0.99887
2017-05-11,0.4289067000000006,0.9987494999999997,1.0002586000000002,0.99599,0.50695,0.61022,0.9976,0.98978
2017-05-12,0.41670440000000053,0.9987494999999997,1.0000961000000002,0.99664,0.4975,0.61826,0.9976,0.98065
2017-05-15,0.41670440000000053,0.9987494999999997,1.00025995,0.99599,0.48805,0.62635,0.9881,0.97143
2017-05-16,0.40439915000000054,0.9987494999999997,1.0000945,0.99664,0.4786,0.63454,0.9881,0.98082
2017-05-17,0.4167346000000005,0.9992358999999996,1.0002616500000001,0.99599,0.48805,0.62652,0.9976,0.99022
2017-05-18,0.4291638000000005,0.9992358999999996,1.0002616500000001,0.99664,0.48805,0.61864,1.0071,0.99968
2017-05-19,0.41656830000000045,0.9992358999999996,1.0000930000000001,0.99664,0.48805,0.61097,1.0071,0.99968
2017-05-22,0.40406945000000044,0.9997390999999998,1.0002597500000001,0.99599,0.4786,0.61863,1.0071,0.99968
2017-05-23,0.40406945000000044,0.9997390999999998,1.0002597500000001,0.99599,0.46915,0.61109,1.0071,0.99968
2017-05-24,0.3914507500000004,0.9997390999999998,1.0002597500000001,0.99599,0.4786,0.6033,1.0071,0.99968
2017-05-25,0.40396635000000036,0.9997390999999998,1.0002597500000001,0.99534,0.46915,0.59567,1.0071,0.99968
2017-05-26,0.41654600000000036,0.9997390999999998,1.0002597500000001,0.99469,0.4786,0.58798,1.0071,0.99968
2017-05-30,0.40396530000000036,0.9992432999999997,1.0000878,0.99404,0.4786,0.58017,1.0071,0.99968
2017-06-01,0.39128830000000037,0.9992432999999997,1.0002619499999998,0.99404,0.4786,0.58017,1.0071,0.99968
2017-06-02,0.39128830000000037,0.9992432999999997,1.0002619499999998,0.99339,0.46915,0.58845,1.0071,0.99968
2017-06-05,0.37866765000000036,0.9987664999999998,1.00008995,0.99404,0.4597,0.58006,1.0071,0.99968
2017-06-06,0.36586345000000037,0.9987664999999998,1.00008995,0.99469,0.46915,0.58852,0.9976,0.99011
2017-06-07,0.36586345000000037,0.9992477999999998,0.9999139,0.99534,0.4597,0.59705,0.9976,0.99011
2017-06-08,0.3787888500000004,0.9987897999999998,1.0000908,0.99599,0.4597,0.59705,1.0072,0.9996
2017-06-09,0.3787888500000004,0.9987897999999998,1.00026685,0.99664,0.45025,0.5885,1.0072,0.9996
2017-06-12,0.3660369000000004,0.9983315999999998,1.0000932,0.99729,0.45025,0.59748,1.0072,0.9996
2017-06-13,0.3533588500000004,0.9987925999999998,1.0000932,0.99794,0.4408,0.60646,1.0072,0.99014
2017-06-14,0.3407068500000004,0.9987925999999998,1.0000932,0.99859,0.43135,0.6153,1.0072,0.99948
2017-06-15,0.3407068500000004,0.9983446999999999,1.0002621999999999,0.99924,0.4219,0.6153,1.0072,0.99002
2017-06-16,0.32806985000000044,0.9987893999999998,1.0002621999999999,0.99989,0.4219,0.62391,0.9975,0.99926
2017-06-19,0.3155320000000004,0.9983420999999999,1.0002621999999999,1.00054,0.4219,0.6326,1.0072,0.99926
2017-06-20,0.3155320000000004,0.9987845,1.0002621999999999,1.00119,0.41245,0.62393,1.0072,0.99926
2017-06-21,0.3030778500000004,0.9987845,1.0002621999999999,1.00119,0.41245,0.61527,1.0072,0.99926
2017-06-22,0.2906199500000004,0.9987845,1.0002621999999999,1.00119,0.41245,0.60642,1.0072,0.99004
2017-06-23,0.2906199500000004,0.9987845,1.00009625,1.00119,0.40285,0.5975,1.0072,0.99939
2017-06-26,0.3031469500000004,0.9987845,1.0002627,1.00119,0.39325,0.58867,1.0072,0.99939
2017-06-27,0.3031469500000004,0.9987845,1.0000962,1.00119,0.38365,0.59726,1.0072,0.99939
2017-06-28,0.3031469500000004,0.9987845,0.9999301999999999,1.00119,0.37405,0.60596,0.99705,0.99939
2017-06-29,0.29063470000000047,0.9987845,1.0000979499999998,1.00119,0.37405,0.61461,0.99705,0.99939
2017-07-05,0.30313980000000046,0.9992333,1.0002664499999998,1.00119,0.37405,0.60598,0.98675,0.99025
2017-07-06,0.30313980000000046,0.9996844,1.0002664499999998,1.00119,0.37405,0.60598,0.98675,0.9993
2017-07-07,0.29088050000000043,0.9996844,1.0002664499999998,1.00119,0.37405,0.59755,0.97635,0.9993
2017-07-10,0.3030990500000004,0.9992419,1.0001075499999998,1.00119,0.37405,0.58918,0.97635,0.9993
2017-07-11,0.3151996000000004,0.9992419,1.0001075499999998,1.00119,0.36445,0.58918,0.98675,0.9993
2017-07-12,0.30308100000000043,0.9996925,1.0002634,1.00119,0.35485,0.58076,0.98675,0.9993
2017-07-13,0.2908926500000004,0.9996925,1.0002634,1.00119,0.34525,0.58944,0.99705,0.9993
2017-07-14,0.27867135000000043,0.9996925,1.0002634,1.00119,0.33565,0.59814,0.98675,0.9993
2017-07-17,0.27867135000000043,0.9996925,1.00010675,1.00119,0.33565,0.60679,0.99705,0.9993
2017-07-18,0.2909791500000004,0.9996925,1.00010675,1.00119,0.32595,0.59815,1.00735,0.9993
2017-07-19,0.2786119000000004,0.9996925,0.99994515,1.00119,0.31625,0.60685,1.00735,0.9993
2017-07-20,0.29101865000000043,0.9996925,1.0001076,1.00119,0.30655,0.60685,1.00735,0.9993
2017-07-21,0.2786254000000004,0.9996925,1.00027005,1.00119,0.31625,0.61538,1.00735,0.99007
2017-07-24,0.2661700000000004,0.9992347,1.0001065999999998,1.00119,0.31625,0.60685,1.00735,0.99946
2017-07-25,0.2787149500000004,0.9992347,1.0002712999999999,1.00119,0.31625,0.59835,1.00735,0.99946
2017-07-26,0.2787149500000004,0.9992347,1.0002712999999999,1.00119,0.30655,0.58969,1.00735,0.99946
2017-07-27,0.26624325000000043,0.9997205,1.0002712999999999,1.00119,0.30655,0.58103,1.00735,0.99022
2017-07-28,0.2536162500000004,0.9997205,1.0002712999999999,1.00119,0.30655,0.57221,1.00735,0.99955
2017-08-01,0.2410226500000004,0.9997205,1.0001056,1.00119,0.29685,0.56342,1.00735,0.99955
2017-08-02,0.2283310500000004,0.9997205,1.0002738,1.00119,0.28715,0.5724,1.00735,0.99955
2017-08-03,0.24099930000000042,0.9997205,1.0001072,1.00119,0.27745,0.56335,1.00735,0.99955
2017-08-04,0.2283707000000004,0.9997205,1.0002725999999997,1.00119,0.27745,0.55437,0.99745,0.99955
2017-08-07,0.2410594500000004,0.9997205,1.0002725999999997,1.00119,0.28715,0.54551,0.99745,0.99955
2017-08-08,0.2410594500000004,0.9997205,1.0002725999999997,1.00119,0.28715,0.54551,1.00755,0.99955
2017-08-09,0.2410594500000004,0.9997205,1.0001097999999997,1.00119,0.29685,0.5545,1.00755,0.99955
2017-08-10,0.2284035000000004,0.9997205,0.9999442499999999,1.00119,0.28715,0.54551,1.00755,0.98977
2017-08-11,0.21562970000000037,0.9997205,0.9999442499999999,1.00119,0.27745,0.54551,0.99725,0.99962
2017-08-14,0.21562970000000037,0.9997205,0.9997731999999999,1.00119,0.26775,0.53649,0.99725,0.99962
2017-08-15,0.2027649500000004,0.9992446,0.9999443499999999,1.00119,0.26775,0.54552,0.98685,0.99962
2017-08-16,0.19000135000000037,0.9997203000000001,0.9999443499999999,1.00054,0.26775,0.55441,0.98685,0.99962
2017-08-17,0.19000135000000037,0.9997203000000001,0.99977755,1.00119,0.25805,0.54541,0.97645,0.99962
2017-08-18,0.19000135000000037,0.9997203000000001,0.9999488500000001,1.00119,0.25805,0.53611,0.98695,0.99962
2017-08-21,0.19000135000000037,0.9992344000000002,1.00011935,1.00119,0.24835,0.52677,0.99755,0.99962
2017-08-22,0.19000135000000037,0.9992344000000002,1.0002891500000002,1.00119,0.23865,0.51743,0.99755,0.98979
2017-08-23,0.19000135000000037,0.9997109000000001,1.00011925,1.00119,0.22895,0.52678,0.99755,0.99957
2017-08-24,0.2028537500000004,0.9997109000000001,1.0002891,1.00119,0.22895,0.51741,0.99755,0.99957
2017-08-25,0.1899679000000004,0.9997109000000001,1.0002891,1.00119,0.22895,0.50802,1.00845,0.99957
2017-08-28,0.2028342000000004,0.9997109000000001,1.00011935,1.00119,0.21925,0.51736,1.00845,0.99957
2017-08-29,0.2157814500000004,0.9997109000000001,1.00011935,1.00119,0.22895,0.50796,1.00845,0.99957
2017-08-30,0.2289671500000004,0.9997109000000001,1.00011935,1.00119,0.23865,0.51744,1.00845,0.98954
2017-09-01,0.24207725000000038,0.9997109000000001,0.9999452000000001,1.00119,0.24835,0.5081,1.00845,0.99945
2017-09-05,0.2552739000000004,0.9997109000000001,1.0001206,1.00119,0.25805,0.5081,1.00845,0.99945
2017-09-06,0.24192460000000038,0.9997109000000001,0.9999419,1.00119,0.26775,0.49825,1.00845,0.99945
2017-09-07,0.24192460000000038,0.9997109000000001,1.0001209500000001,1.00119,0.27745,0.49825,1.00845,0.99945
2017-09-08,0.24192460000000038,0.9997109000000001,0.9999424,1.00119,0.28715,0.4888,1.00845,0.99945
2017-09-11,0.2554414000000004,0.9997109000000001,1.00012385,1.00119,0.29685,0.47933,1.00845,0.99945
2017-09-12,0.2688166000000004,0.9997109000000001,1.0003024,1.00119,0.30655,0.48874,1.00845,0.99945
2017-09-13,0.2555548000000004,0.9997109000000001,1.0003024,1.00119,0.31625,0.47929,1.00845,0.9896
2017-09-14,0.2422402000000004,0.9997109000000001,1.0003024,1.00119,0.32595,0.48876,1.00845,0.99944
2017-09-15,0.2422402000000004,0.9992123,1.0003024,1.00119,0.33565,0.47942,0.99685,0.99944
2017-09-18,0.2289389000000004,0.9992123,1.0001245,1.00119,0.34535,0.48868,0.99685,0.98969
2017-09-19,0.2289389000000004,0.9997111000000002,0.9999487000000001,1.00119,0.35505,0.47935,0.99685,0.98005
2017-09-20,0.24201850000000039,0.9997111000000002,1.00012045,1.00119,0.36475,0.48856,0.99685,0.98961
2017-09-21,0.2288969500000004,0.9997111000000002,1.00012045,1.00119,0.37445,0.49765,1.00845,0.9991
2017-09-22,0.2418796000000004,0.9997111000000002,0.9999498000000001,1.00119,0.38415,0.49765,1.00845,0.9991
2017-09-25,0.2548366500000004,0.9997111000000002,0.9999498000000001,1.00119,0.39385,0.50681,0.99685,0.9991
2017-09-26,0.2548366500000004,0.9997111000000002,0.9997805000000002,1.00119,0.40355,0.49761,1.00845,0.9991
2017-09-27,0.2548366500000004,0.9997111000000002,0.9999521500000002,1.00119,0.41325,0.49761,1.00845,0.9898
2017-09-28,0.2548366500000004,0.9997111000000002,0.9997837,1.00119,0.42295,0.48841,0.99685,0.999
2017-10-02,0.24201910000000038,0.9997111000000002,0.9999512000000002,1.00051,0.43265,0.4791,0.98515,0.999
2017-10-03,0.22926750000000037,0.9997111000000002,0.9997851500000001,0.99981,0.44235,0.48846,0.98515,0.999
2017-10-04,0.21656525000000038,0.9997111000000002,0.9996193500000001,0.99911,0.45205,0.48846,0.98515,0.98989
2017-10-05,0.2038126500000004,0.9997111000000002,0.9997867000000001,0.99841,0.46175,0.49768,0.98515,0.98074
2017-10-06,0.21656265000000038,0.9997111000000002,0.9999527500000001,0.99766,0.47145,0.507,0.98515,0.98074
2017-10-09,0.22924850000000038,0.9992177000000002,0.9997866500000001,0.99691,0.48115,0.51647,0.97295,0.98988
2017-10-10,0.2164411500000004,0.9992177000000002,0.9997866500000001,0.99691,0.49085,0.51647,0.97295,0.98072
2017-10-11,0.2293023000000004,0.9992177000000002,0.9999569500000001,0.99613,0.50055,0.52586,0.96055,0.99001
2017-10-12,0.2421920000000004,0.9997307000000002,1.00012835,0.99691,0.51025,0.51637,0.97315,0.98067
2017-10-13,0.22924745000000038,0.9997307000000002,0.9999563,0.99691,0.51995,0.52617,0.97315,0.99007
2017-10-16,0.24220060000000038,0.9992164000000003,1.0001289,0.99771,0.52965,0.53613,0.97315,0.99951
2017-10-17,0.25523185000000037,0.9997350000000003,1.00030275,0.99691,0.53935,0.54618,0.97315,0.99951
2017-10-18,0.2681585000000004,0.9997350000000003,1.00030275,0.99691,0.54905,0.55609,0.97315,0.99951
2017-10-19,0.2810120500000004,0.9997350000000003,1.00030275,0.99691,0.55875,0.54629,0.97315,0.99951
2017-10-20,0.2682071500000004,0.9997350000000003,1.0001328999999999,0.99606,0.56845,0.54629,0.97315,0.99027
2017-10-23,0.2682071500000004,0.9997350000000003,1.0001328999999999,0.99606,0.57815,0.53652,0.97315,0.99949
2017-10-24,0.2682071500000004,0.9997350000000003,1.0001328999999999,0.99518,0.58785,0.52684,0.98905,0.99949
2017-10-25,0.2553916000000004,0.9997350000000003,1.0001328999999999,0.99518,0.59755,0.51721,0.98905,0.99949
2017-10-26,0.24264720000000042,0.9997350000000003,0.9999639,0.99428,0.60725,0.52693,0.98905,0.99949
2017-10-27,0.2554461000000004,0.9997350000000003,1.0001338,0.99518,0.61695,0.51723,1.0054,0.99949
2017-10-30,0.2427737000000004,0.9997350000000003,1.0001338,0.99518,0.62665,0.52693,0.9899,0.99949
2017-11-01,0.2427737000000004,0.9997350000000003,1.0001338,0.99518,0.63635,0.53663,0.9899,0.99949
2017-11-02,0.2554878500000004,0.9997350000000003,0.99996605,0.99518,0.64605,0.52662,0.9751,0.99949
2017-11-03,0.2682692500000004,0.9997350000000003,1.0001374500000002,0.99398,0.65575,0.53671,0.9896,0.99949
2017-11-06,0.2682692500000004,0.9997350000000003,0.99996615,0.99278,0.66545,0.52671,0.9755,0.99949
2017-11-07,0.2682692500000004,0.9997350000000003,1.00013485,0.99158,0.67515,0.51673,0.9755,0.99949
2017-11-08,0.2810631500000004,0.9997350000000003,0.9999634,0.99038,0.68485,0.50672,0.9755,0.99019
2017-11-09,0.2938415500000004,0.9997350000000003,1.0001336,0.98913,0.69455,0.49666,0.9622,0.99952
2017-11-10,0.30666560000000037,0.9991634000000003,1.00030435,0.99038,0.70425,0.49666,0.9492,0.99952
2017-11-13,0.2938142500000004,0.9997309000000003,1.00030435,0.99038,0.71395,0.50669,0.9622,0.99952
2017-11-14,0.2810504500000004,0.9997309000000003,1.0001352000000001,0.98913,0.72365,0.50669,0.9622,0.99952
2017-11-15,0.2810504500000004,0.9997309000000003,1.0001352000000001,0.98788,0.73335,0.49677,0.94795,0.99023
2017-11-16,0.2810504500000004,0.9997309000000003,1.0003057499999999,0.98663,0.74305,0.49677,0.94795,0.99961
2017-11-17,0.2682726500000004,0.9997309000000003,1.0003057499999999,0.98793,0.75275,0.4869,0.94795,0.99961
2017-11-20,0.2554542000000004,0.9997309000000003,1.0001347999999999,0.98793,0.76245,0.4869,0.94795,0.99961
2017-11-21,0.2683724000000004,0.9997309000000003,0.9999628,0.98793,0.77215,0.49689,0.9328,0.99961
2017-11-22,0.2811703000000004,0.9997309000000003,1.00013245,0.98663,0.78185,0.50687,0.9328,0.99961
2017-11-24,0.2683528500000004,0.9997309000000003,0.9999625999999999,0.98663,0.79155,0.51692,0.9178,0.99961
2017-11-27,0.25543865000000043,0.9997309000000003,1.0001338499999999,0.98823,0.80125,0.50685,0.9328,0.99961
2017-11-28,0.2425425500000004,0.9997309000000003,0.9999634,0.98663,0.81095,0.49681,0.9328,0.99961
2017-11-29,0.2554822500000004,0.9997309000000003,1.0001338,0.98503,0.82065,0.50699,0.9328,0.99961
2017-12-01,0.2684310000000004,0.9997309000000003,0.99996495,0.98668,0.83035,0.49681,0.9478,0.99961
2017-12-04,0.2556747000000004,0.9997309000000003,1.0001294,0.98503,0.84005,0.48664,0.9631,0.99961
2017-12-05,0.24292880000000042,0.9997309000000003,1.0001294,0.98673,0.84975,0.49684,0.9784,0.99961
2017-12-06,0.2301704000000004,0.9997309000000003,0.999966,0.98673,0.85945,0.50678,0.9784,0.99961
2017-12-07,0.2301704000000004,0.9997309000000003,1.0001270500000001,0.98673,0.86915,0.50678,0.9784,0.99961
2017-12-08,0.2301704000000004,0.9997309000000003,0.99996745,0.98483,0.87885,0.51693,0.963,0.99961
2017-12-11,0.2301704000000004,0.9997309000000003,1.00012515,0.98293,0.88855,0.50681,0.963,0.99961
2017-12-12,0.2176807500000004,0.9997309000000003,1.00012515,0.98483,0.89825,0.51691,0.963,0.99961
2017-12-13,0.2301227000000004,0.9997309000000003,1.00012515,0.98293,0.90795,0.52698,0.9784,0.99082
2017-12-14,0.2301227000000004,0.9997309000000003,1.0002824000000001,0.98483,0.91765,0.53709,0.9784,0.9996
2017-12-15,0.2301227000000004,0.9997309000000003,1.00012165,0.98673,0.92735,0.52688,0.9629,0.9996
2017-12-18,0.2426703500000004,0.9997309000000003,0.9999625000000002,0.98863,0.93705,0.53718,0.9629,0.9996
2017-12-19,0.2552245000000004,0.9997309000000003,1.000123,0.98863,0.94675,0.52698,0.9629,0.9905
2017-12-20,0.2426003500000004,0.9991560000000002,1.0002843000000001,0.98863,0.95645,0.53719,0.979,0.99965
2017-12-21,0.22996545000000038,0.9985751000000003,1.0002843000000001,0.98673,0.96615,0.54753,0.979,0.99965
2017-12-22,0.2426306000000004,0.9991585000000002,1.0002843000000001,0.98483,0.95645,0.5579,0.99585,0.99965
2017-12-26,0.2299631500000004,0.9991585000000002,1.0001227000000001,0.98483,0.96615,0.54748,0.99585,0.99965
2017-12-28,0.2171853000000004,0.9991585000000002,1.0002869,0.98293,0.97585,0.54748,0.99585,0.99042
2018-01-02,0.20428510000000039,0.9991585000000002,1.0002869,0.98483,0.98555,0.53683,0.99585,0.99969
2018-01-03,0.21735955000000037,0.9997622000000002,1.0002869,0.98483,0.99525,0.52594,1.013,0.99969
2018-01-04,0.20420180000000038,0.9997622000000002,1.0002869,0.98483,1.00495,0.52594,1.03,0.99969
2018-01-05,0.19110515000000036,0.9997622000000002,1.00011625,0.98483,1.01465,0.53698,1.03,0.99969
2018-01-08,0.17789620000000037,0.9997622000000002,1.0002882000000002,0.98673,1.02435,0.54794,1.03,0.99969
2018-01-09,0.16470340000000036,0.9997622000000002,1.0002882000000002,0.98483,1.03405,0.55891,1.03,0.99969
2018-01-10,0.16470340000000036,0.9997622000000002,1.0002882000000002,0.98293,1.04375,0.54782,1.013,0.99969
2018-01-11,0.17781860000000038,0.9997622000000002,1.0002882000000002,0.98483,1.05345,0.53683,1.013,0.99969
2018-01-12,0.16463730000000035,0.9997622000000002,1.0002882000000002,0.98293,1.06315,0.52601,0.9961,0.99969
2018-01-16,0.16463730000000035,0.9997622000000002,1.0001175000000002,0.98293,1.07285,0.53704,0.9961,0.99969
2018-01-17,0.15123290000000036,0.9997622000000002,1.00029075,0.98293,1.08255,0.52597,0.9792,0.99969
2018-01-18,0.13785490000000036,0.9997622000000002,1.00029075,0.98098,1.09225,0.52597,0.9792,0.98963
2018-01-19,0.15113025000000035,0.9997622000000002,1.00012045,0.97903,1.10195,0.51487,0.9792,0.97957
2018-01-22,0.16444205000000034,0.9997622000000002,1.00012045,0.97708,1.11165,0.51487,0.9792,0.9897
2018-01-23,0.15112120000000034,0.9997622000000002,1.00012045,0.97513,1.10195,0.50392,0.9961,0.99987
2018-01-24,0.16447900000000035,0.9997622000000002,1.00029085,0.97708,1.11165,0.51483,0.9961,0.99987
2018-01-25,0.16447900000000035,0.9997622000000002,1.00029085,0.97903,1.12135,0.52587,0.9961,0.99987
2018-01-26,0.17808680000000032,0.9991060000000002,1.00011505,0.97708,1.13105,0.51487,0.9961,0.99987
2018-01-29,0.19160430000000034,0.9991060000000002,1.0002891999999999,0.97513,1.14075,0.50397,0.9961,0.99987
2018-01-30,0.19160430000000034,0.9991060000000002,1.0002891999999999,0.97318,1.15045,0.51483,0.9961,0.98975
2018-02-01,0.17822520000000033,0.9991060000000002,1.0002891999999999,0.97513,1.16015,0.50399,0.9961,0.99983
2018-02-02,0.19165825000000034,0.9991060000000002,1.0002891999999999,0.97318,1.16985,0.49362,1.01445,0.99983
2018-02-05,0.19165825000000034,0.9991060000000002,1.00011705,0.97123,1.17955,0.48311,1.01445,0.99983
2018-02-06,0.20497855000000031,0.9991060000000002,1.00028405,0.96928,1.18925,0.48311,1.03305,0.99983
2018-02-07,0.20497855000000031,0.9984712000000002,1.00028405,0.96733,1.19895,0.47298,1.03305,0.99983
2018-02-08,0.20497855000000031,0.9990903000000003,1.00011685,0.96928,1.20865,0.46302,1.03305,0.99983
2018-02-09,0.20497855000000031,0.9990903000000003,1.00011685,0.96928,1.20865,0.47289,1.01465,0.99983
